"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","EPS","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"ANDE","Andersons Inc","United States","Consumer Defensive","Food Distribution",27.3799991607666,19.1797409057617,17.9366111755371,30.2192573547363,196395.161290323,24.1129711674106,30379455,2558529792,3111461000,4272121000,961891000,29123000,-270223000,-19214000,-289437000,15991000,2542917000,831789452.404547,-11.5144195719831,0.00374310559087629,-0.113126296557113,0.526375473161056,52.0160998314394,1.42754791606916,"HOLD",22,2.19123505976096,464,46.2151394422311,118,11.7588440458396
"PTRS","Partners Bancorp","United States","Financial Services","Banks由egional",7.30999994277954,5.28184938430786,5.00280809402466,3064.46923828125,9533.88429752066,1699.69822224704,9634313,-45453552,1377183203,1513877971,135348935,282611191,0,0,0,1105770,12041772,70426827.4787202,Inf,0.000730422148404457,0,0.114774141134921,63.6903040222833,1.38398492855499,"HOLD",72,7.17131474103586,413,41.1354581673307,117,11.6591928251121
"HKIB","Amtd International Inc","Hong Kong","Financial Services","Capital Markets",7.19999980926514,6.34999990463257,4.76000022888184,7.5,187089.473684211,6.51263150415922,29755831,1444515968,874042951,10249474043,9375431092,395055476,0,0,0,124382696,151849701,214241977.524526,Inf,0.0121355198791833,0,4.1801116560986,1.72244198280222,1.13385825470839,"HOLD",278,27.6892430278884,206,20.5179282868526,116,11.5595416043847
"PAM","Pampa Energia S.A.","Argentina","Utilities","Utilities由egulated Electric",14.8400001525879,10.5799999237061,10.3699998855591,15.039999961853,136032,13.2539200134277,30777874,2405366272,3.121e+09,4.89e+09,1.428e+09,1.41e+08,0,0,0,0,0,456743654.856331,Inf,0,0,0,Inf,1.40264652737253,"HOLD",49.5,4.93027888446215,434,43.2270916334661,114.5,11.4100647732935
"ARTNA","Artesian Res Cp A","United States","Utilities","Utilities由egulated Water",39.3800010681152,34.6119384765625,34.177806854248,42.5299987792969,25079.0322580645,37.9091544612761,8344651,542509248,423792000,593218000,169426000,28000,6060000,-8316000,-2256000,3114000,21751000,328612365.293049,69.9326732673267,0.00524933498309222,-0.00415845445642984,0.373173186032585,105.527413388905,1.13775774491167,"BUY",275.5,27.4402390438247,208,20.7171314741036,114.5,11.4100647732935
"AJX","Great Ajax Corp","United States","Real Estate","REIT柚ortgage",10.8999996185303,8.44619178771973,7.43884754180908,12.7670593261719,91978.2258064516,10.0105419158936,21422935,1424023168,1139241000,1653732000,370217000,107147000,-7834000,0,-7834000,12783000,22276000,233509983.327799,-145.422644881287,0.00772978934918112,-0.00550131498984151,0.596696951188061,18.2672286104826,1.29052239073925,"BUY",140,13.9442231075697,343,34.1633466135458,113,11.2605879422023
"KELYA","Kelly Svcs Cl A","United States","Industrials","Staffing & Employment Services",22.2700004577637,16.8700008392334,16.8700008392334,22.9300003051758,179867.2,20.6330400390625,33547847,744246656,1358900000,2561900000,1.203e+09,2.23e+08,-30500000,-3200000,-33700000,23400000,1241400000,747110568.046986,-44.5540983606557,0.0091338459736914,-0.045280687159715,0.697511229260107,31.92780205329,1.32009480438032,"BUY",113.5,11.304780876494,365,36.3545816733068,112,11.1609367214748
"GSKY","Greensky Inc Cl A","United States","Technology","Software悠nfrastructure",6.19000005722046,4.51999998092651,3.46000003814697,7.23999977111816,1139252,5.11492002487183,52932943,605676288,1698549000,1523073000,-5992000,147775000,-37609000,-2447000,-40056000,8205000,128807000,327654920.198847,-45.1633651519583,0.00538713508807523,-0.0661343374234918,0.155007440262673,39.9335673612245,1.36946904498695,"HOLD",71,7.07171314741036,401,39.9402390438247,111,11.0612855007474
"SPFI","South Plains Financial Inc","United States","Financial Services","Banks由egional",22.7199993133545,16.4066886901855,16.4066886901855,24.9200000762939,27065.306122449,19.8691758720242,10723419,330817504,3229112000,3599160000,370048000,300307000,-28218000,-151000,-28369000,15924000,56396000,243636072.316813,-114.434474448933,0.00442436568532658,-0.0857542290144357,1.48497414863674,15.299929183422,1.38480102489819,"HOLD",57,5.67729083665339,414,41.2350597609562,110,10.9616342800199
"NATH","Nathan's Famous IN","United States","Consumer Cyclical","Restaurants",63.0900001525879,50.8714637756348,49.9323272705078,71.2900009155273,10132.8,58.1499524536133,2335348,339222176,167690000,104563000,-63127000,76602000,-3397000,-80000,-3477000,1359000,18030000,147337105.676346,-49.3641448336768,0.0129969492076547,-0.0102499195099792,0.581926119790284,108.415824633073,1.2401844859594,"BUY",169,16.8326693227092,299,29.7808764940239,109,10.8619830592925
"WHLR","Wheeler Real Estate","United States","Real Estate","REIT由etail",3.75,3.09999990463257,2.52999997138977,4.65999984741211,142876.612903226,3.04232257412326,6234735,515879264,376967000,489379000,-26709000,7660000,1803000,-622000,1181000,1152000,15292000,23380256.25,209.077648363838,0.00235400374760666,0.00228929534954132,0.18477128538743,20.295361328125,1.20967745656898,"HOLD",192,19.1235059760956,273,27.191235059761,108,10.762331838565
"TRT","Trio-Tech International","United States","Technology","Semiconductor Equipment & Materials",4.48999977111816,3.40000009536743,3.38000011444092,6.17999982833862,56416.8,4.34855999755859,1630715,10486021,11815000,38363000,25869000,4470000,-148000,-130000,-278000,235000,8201000,7321909.97675896,-79.8310810810811,0.00612569402809999,-0.0265114861013534,0.144108565874478,31.1570637308892,1.32058813093443,"BUY",97,9.66135458167331,366,36.4541832669323,107,10.6626806178376
"FRGI","Fiesta Restaurant Gp","United States","Consumer Cyclical","Restaurants",12.5900001525879,8.93000030517578,8.64000034332275,18.2999992370605,126455.64516129,13.1183871223081,21647445,640250112,420962000,568743000,147781000,50035000,-6702000,-6453000,-13155000,856000,148904000,272541335.853138,-62.8113995822143,0.0015050734690361,-0.0205466578661059,0.0395427728306966,318.389411043386,1.40985439219871,"HOLD",15,1.49402390438247,442,44.0239043824701,106,10.5630293971101
"OPRT","Oportun Financial Corp","United States","Financial Services","Credit Services",20.7099990844727,20.7099990844727,20.7099990844727,20.7099990844727,80400,20.7099990844727,18234319,1887897472,1542684000,2009051000,466367000,136187000,13462000,-1215000,12247000,8513000,127343000,377632729.795982,114.595453870153,0.00423732399028198,0.00648711075767572,0.466866900814886,44.3595359797935,1,"BUY",344,34.2629482071713,106.5,10.6075697211155,105,10.4633781763827
"SII","Sprott Inc","Canada","Financial Services","Asset Management",38,32.6909027099609,28.1025009155273,45.7799987792969,130242.307692308,33.0941534409156,18744230,898146432,83487000,377348000,290983000,44106000,-1685000,-312000,-1997000,6720000,38357000,712280740,-49.5471810089021,0.0178084950761631,-0.00222346816604622,0.358510325577524,105.994157738095,1.16240289652269,"HOLD",223.5,22.2609561752988,225,22.4103585657371,104,10.3637269556552
"CMCM","Cheetah Mobile Inc","China","Technology","Software輸pplication",2.25,2.04999995231628,1.79999995231628,3.8199999332428,929104.8,2.26752000331879,36375996,73434280,1827324000,5627328000,3758993000,1299658000,0,0,0,68436000,271217000,81845991,Inf,0.0121613668156539,0,1.88135054776232,1.19594936875329,1.09756100113941,"BUY",279,27.7888446215139,169,16.8326693227092,103,10.2640757349278
"FXNC","First Natl Corp Strasburg VA","United States","Financial Services","Banks由egional",17.4099998474121,13.9319591522217,13.4090175628662,18.75,4451.61290322581,16.2809047775884,4088811,-19324718,866016000,950932000,84916000,13115000,0,0,0,3156000,9829000,71186198.886097,Inf,0.00331884929732094,0,0.771862529229157,22.5558298118178,1.24964476691247,"BUY",141,14.0438247011952,306,30.4780876494024,102,10.1644245142003
"KELYB","Kelly Services Inc Cl B","United States","Industrials","Staffing & Employment Services",22.3199996948242,17.5,17.0200004577637,22.6499996185303,3103.2,20.4313600006104,33547847,746211712,1358900000,2561900000,1.203e+09,2.23e+08,-30500000,-3200000,-33700000,23400000,1241400000,748787934.80201,-44.5540983606557,0.0091338459736914,-0.0451614460856921,0.697511229260107,31.9994843932483,1.27542855398996,"HOLD",115,11.4541832669323,331,32.9681274900398,101,10.0647732934728
"CINR","Ciner Resources LP","United States","Basic Materials","Chemicals",12.8500003814697,12.3199996948242,10.710000038147,14.3100004196167,13856.8,12.8089440155029,5117418,532466880,192700000,4.98e+08,1.7e+08,5e+05,2300000,-13800000,-11500000,6e+06,103400000,65758823.25214,83.7826086956522,0.0120481927710843,-0.0215975874405559,1.17246627107655,10.9598038753567,1.04301953731932,"BUY",309,30.7768924302789,134,13.3466135458167,100,9.96512207274539
"GFED","Guaranty Fedl Bcshs","United States","Financial Services","Banks由egional",19.2000007629395,13.7131061553955,13.7131061553955,20.34108543396,2150,16.890280992754,2559060,46177868,1057284573,1146252939,88968366,148422908,-2468738,-126550,-2595288,946210,8783444,49133953.9524078,-428.269250523952,0.00082548098051158,-0.0562019883637763,0.369749048478738,51.9271133811816,1.40012047929674,"HOLD",10,0.99601593625498,431,42.9282868525896,99,9.86547085201794
"GMRE","Global Medical REIT Inc","United States","Real Estate","REIT幽ealthcare Facilities",13.1099996566772,13.325267791748,11.9665374755859,14.3981561660767,398962.4,13.2514358062744,47687313,1375530880,643146000,1100906000,369846000,5507000,16131000,0,16131000,2519000,24929000,625180657.05786,39.8701878370839,0.00228811542493183,0.0117271085909754,0.0528232739806497,248.18604885187,0.983845117528962,"HOLD",347.5,34.6115537848606,93,9.26294820717131,98,9.76581963129048
"CKX","Ckx Lands","United States","Energy","Oil & Gas E&P",12.9499998092651,9.3100004196167,8.60000038146973,14,1023.38709677419,10.1058870207879,1213690,18600492,529859,16316697,15786838,6463255,-36374,-9321,-45695,19157,142014,15717285.268507,-14.5669709132897,0.00117407340468478,-0.00245665544760859,0.0157840964331913,820.446065067965,1.39097736042834,"HOLD",17,1.69322709163347,422,42.0318725099602,97,9.66616841056303
"LL","Lumber Liquidators Holdings Inc","United States","Consumer Cyclical","Home Improvement Retail",25.1200008392334,22.4099998474121,22.1200008392334,34.8400001525879,563354.4,27.7619199981689,28077376,780510720,446742000,674348000,227606000,169941000,-23716000,-6006000,-29722000,31050000,304211000,705303708.683472,-18.8371563501434,0.046044475552682,-0.0380801944654905,1.10587257156794,22.7150952877125,1.1209282021541,"HOLD",245.5,24.4521912350598,191,19.0239043824701,96,9.56651718983558
"FLNG","Flex Lng Ltd","Bermuda","Energy","Oil & Gas Midstream",8.93000030517578,8.98791980743408,7.58657693862915,10.1089935302734,56336.1111111111,8.65963900751538,28506277,1773250432,1468845000,2304020000,835175000,128878000,51619000,-259048000,-207429000,25817000,67372000,254561062.309425,28.4555105678142,0.0112051978715463,-0.116976709130727,0.905660181440039,9.86021080332437,0.993555850130038,"BUY",331.5,33.0179282868526,101,10.0597609561753,94.5,9.41704035874439
"MSVB","Mid-Southn Svg Bk IN","United States","Financial Services","Banks由egional",15.1999998092651,12.6374292373657,12.338436126709,16.2999992370605,1888,14.590516746521,2398470,46947784,186359000,235363000,49004000,9589000,512000,-113000,399000,2e+05,1841000,36456743.5425282,363.982421875,0.000849751235325858,0.00849880369220409,0.0833864922221249,182.283717712641,1.20277625486697,"BUY",165.5,16.4840637450199,267,26.593625498008,94.5,9.41704035874439
"SGU","Star Gas Partners LP","United States","Energy","Oil & Gas Midstream",10.5900001525879,9.3759937286377,8.99685668945312,10.6000003814697,67679.2,9.65342883300781,33662491,690129536,650798000,913414000,265063000,18847000,-27001000,-4680000,-31681000,37564000,373320000,356485784.826488,-24.102736935669,0.041124834959832,-0.0459058746907479,1.11590078108005,9.49009117310426,1.12948029393857,"HOLD",234,23.3067729083665,198,19.7211155378486,92.5,9.21773791728949
"SWIR","Sierra Wireless IN","Canada","Technology","Communication Equipment",14.7700004577637,11.1899995803833,10.6599998474121,21.5,305738.4,14.9535199890137,29099858,405413280,244958000,601371000,356413000,160560000,668000,-6809000,-6141000,956000,120478000,429804915.980858,366.703592814371,0.00158970086685258,-0.0151475057748478,0.032852393987627,449.58673219755,1.31992859800069,"HOLD",68,6.77290836653386,364,36.2549800796813,92.5,9.21773791728949
"UTL","Unitil Corp","United States","Utilities","Utilities優iversified",45.689998626709,38.5064849853516,32.2587471008301,49.189998626709,81262.4,41.3830492553711,13963795,1272068736,1088700000,1477900000,3.89e+08,6e+06,8e+05,-2.9e+07,-28200000,13600000,116900000,638005774.373646,1360.875,0.00920224643074633,-0.0221686133790808,0.973947268632918,46.9121892921798,1.18655334663993,"HOLD",179.5,17.8784860557769,252,25.0996015936255,91,9.06826108619831
"OBAS","Optibase Ltd","Israel","Real Estate","Real Estate Services",11.3000001907349,11.75,9.90999984741211,12.1000003814697,289.6,11.2859200897217,900341,175827808,146130000,230022000,60439000,29676000,0,0,0,5164000,3536000,10173853.4717264,Inf,0.0224500265192025,0,5.73560462091585,1.9701497815117,0.961702143892329,"BUY",346,34.4621513944223,85,8.46613545816733,90,8.96860986547085
"GEO","Geo Group Inc","United States","Real Estate","REIT幽ealthcare Facilities",7.76000022888184,10.8966436386108,7.19999980926514,11.0096597671509,4067412.8,8.72434604644775,115103445,3700154624,3548044000,4460126000,913102000,283524000,83606000,-24983000,58623000,11911000,578116000,893202759.545088,42.4376719374208,0.00267055235659262,0.0158433919544223,0.103480829787501,74.9897371795053,0.712145912653809,"HOLD",415,41.3346613545817,15,1.49402390438247,89,8.8689586447434
"ESBK","Elmira Sav Bk","United States","Financial Services","Banks由egional",13.5,10.6276388168335,10.2658882141113,15.960000038147,3441.12903225806,12.0939423038113,2770152,-2525736,583826000,644587000,51011000,89187000,0,0,0,1284000,6439000,37397052,Inf,0.00199197315490384,0,0.463512471517808,29.1254299065421,1.27027275132994,"HOLD",96,9.56175298804781,325,32.3705179282869,88,8.76930742401594
"JP","Jupai Holdings Ltd","China","Financial Services","Asset Management",2.22000002861023,1.74000000953674,1.63999998569489,3.80999994277954,177580,2.12628000450134,9401981,-20360248,266840367,1411402316,1144561949,630416786,0,0,0,1986529,98006876,20872398.0889928,Inf,0.00140748599990253,0,0.211288344445708,10.5069687323935,1.27586207841532,"BUY",85,8.46613545816733,332,33.0677290836653,87,8.66965620328849
"WHLRD","Wheeler Real Estate Investment Trust Inc","United States","Real Estate","REIT由etail",18,15.3900003433228,14.4700002670288,18.2849998474121,6445.96774193548,16.9855000049837,6234735,654200256,376967000,489379000,-26709000,7660000,1803000,-622000,1181000,1152000,15292000,112225230,209.077648363838,0.00235400374760666,0.00180525762435654,0.18477128538743,97.417734375,1.16959061718343,"BUY",188,18.7250996015936,227,22.609561752988,86,8.57000498256104
"FDBC","Fidelity D & D Bancorp Inc","United States","Financial Services","Banks由egional",61.5,46.2184638977051,46.1590995788574,68.1212005615234,5876.61290322581,56.857386127595,3967435,262802160,1532840000,1699510000,166670000,69346000,-7772000,11000,-7761000,5173000,16190000,243997252.5,-197.225939269171,0.00304381851239475,-0.0295317207438478,1.30386509167762,47.1674565049294,1.33063704012573,"BUY",36,3.58565737051793,375,37.3505976095618,84.5,8.42052815146986
